User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Outcomes,Commission,Effective_Bet_Amount,Payout,Profit,Net_Profit,Cumulative_Profit
90,2,49.7,[ 105 -400],"[0.4878048780487805, 0.8]",0.3902439024390244,2.5625,0.2878048780487805,"['Loss', 'Win']",4.970000000000001,44.730000000000004,0.0,-49.7,44.730000000000004,-26664.779699999985
58,6,483.66,[-150  115  110  110  400  115],"[0.6, 0.46511627906976744, 0.47619047619047616, 0.47619047619047616, 0.2, 0.46511627906976744]",0.005886616409679068,169.876875,1.6826135105204876,"['Loss', 'Win', 'Win', 'Win', 'Loss', 'Loss']",48.36600000000001,435.29400000000004,0.0,-483.66,435.29400000000004,-27148.439699999984
78,5,50.87,[-500 -120 -450 -120 -105],"[0.8333333333333334, 0.5454545454545454, 0.8181818181818182, 0.5454545454545454, 0.5121951219512195]",0.10390133953931577,9.624514991181657,2.254619364375462,"['Win', 'Loss', 'Win', 'Win', 'Loss']",5.087,45.783,18.313200000000002,-32.556799999999996,-23.4002,-27180.996499999983
63,3,425.55,[100 110 500],"[0.5, 0.47619047619047616, 0.16666666666666666]",0.03968253968253968,25.200000000000003,0.1428571428571428,"['Win', 'Win', 'Loss']",42.55500000000001,382.995,478.74375,53.193749999999966,-521.2987499999999,-27127.802749999984
54,3,143.45,[-200 -450  400],"[0.6666666666666666, 0.8181818181818182, 0.2]",0.10909090909090909,9.166666666666668,0.6848484848484848,"['Win', 'Win', 'Loss']",14.344999999999999,129.105,161.38125,17.931250000000006,-175.72625,-27109.871499999983
10,4,28.3,[ 180  105 -450 -450],"[0.35714285714285715, 0.4878048780487805, 0.8181818181818182, 0.8181818181818182]",0.11662395254412995,8.574567901234566,1.4813113715552744,"['Win', 'Win', 'Win', 'Win']",2.83,25.47,127.35,99.05,-130.18,-27010.821499999984
25,4,478.19,[ 100 -150 -105  180],"[0.5, 0.6, 0.5121951219512195, 0.35714285714285715]",0.054878048780487805,18.22222222222222,0.9693379790940768,"['Win', 'Win', 'Win', 'Loss']",47.819,430.371,645.5564999999999,167.36649999999992,-693.3754999999999,-26843.454999999984
3,4,123.24,[-450  180 -150  110],"[0.8181818181818182, 0.35714285714285715, 0.6, 0.47619047619047616]",0.08348794063079779,11.977777777777776,1.2515151515151515,"['Loss', 'Loss', 'Win', 'Loss']",12.324,110.916,0.0,-123.24,110.916,-26966.694999999985
49,5,440.18,[-200 -500 -500 -200 -500],"[0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334]",0.25720164609053503,3.8879999999999995,2.8333333333333335,"['Win', 'Win', 'Win', 'Loss', 'Win']",44.018,396.16200000000003,792.3240000000001,352.14400000000006,-836.3420000000001,-26614.550999999985
62,6,193.28,[ 300 -105  300  220 -150 -500],"[0.25, 0.5121951219512195, 0.25, 0.3125, 0.6, 0.8333333333333334]",0.005001905487804878,199.92380952380952,1.758028455284553,"['Loss', 'Loss', 'Loss', 'Win', 'Win', 'Win']",19.328000000000003,173.952,0.0,-193.28,173.952,-26807.830999999984
78,5,209.29,[ 300 -450 -200  105 -120],"[0.25, 0.8181818181818182, 0.6666666666666666, 0.4878048780487805, 0.5454545454545454]",0.03628300745817375,27.561111111111117,1.7681079083518108,"['Loss', 'Win', 'Win', 'Win', 'Win']",20.929000000000002,188.361,376.722,167.432,-397.65099999999995,-26640.398999999983
38,3,228.64,[-450 -450  300],"[0.8181818181818182, 0.8181818181818182, 0.25]",0.16735537190082647,5.975308641975308,0.8863636363636365,"['Loss', 'Win', 'Win']",22.864,205.77599999999998,257.21999999999997,28.579999999999984,-280.08399999999995,-26611.81899999998
6,2,200.25,[100 105],"[0.5, 0.4878048780487805]",0.24390243902439024,4.1000000000000005,-0.012195121951219523,"['Win', 'Win']",20.025000000000002,180.225,540.675,340.42499999999995,-560.6999999999999,-26271.393999999982
1,2,104.22,[ 110 -400],"[0.47619047619047616, 0.8]",0.38095238095238093,2.625,0.2761904761904761,"['Loss', 'Win']",10.422,93.798,0.0,-104.22,93.798,-26375.613999999983
82,2,394.29,[-200 -400],"[0.6666666666666666, 0.8]",0.5333333333333333,1.875,0.4666666666666668,"['Loss', 'Win']",39.429,354.861,0.0,-394.29,354.861,-26769.903999999984
100,5,141.65,[-500  500 -120 -105  220],"[0.8333333333333334, 0.16666666666666666, 0.5454545454545454, 0.5121951219512195, 0.3125]",0.012125831485587584,82.46857142857142,1.370149667405765,"['Win', 'Loss', 'Loss', 'Loss', 'Loss']",14.165000000000001,127.485,0.0,-141.65,127.485,-26911.553999999986
77,3,377.45,[180 220 300],"[0.35714285714285715, 0.3125, 0.25]",0.027901785714285716,35.839999999999996,-0.0803571428571428,"['Loss', 'Win', 'Loss']",37.745,339.705,0.0,-377.45,339.705,-27289.003999999986
76,2,394.13,[-120 -450],"[0.5454545454545454, 0.8181818181818182]",0.4462809917355372,2.2407407407407405,0.36363636363636376,"['Loss', 'Win']",39.413000000000004,354.717,0.0,-394.13,354.717,-27683.133999999987
91,4,154.55,[-200  115 -400 -450],"[0.6666666666666666, 0.46511627906976744, 0.8, 0.8181818181818182]",0.20295983086680763,4.927083333333333,1.7499647639182525,"['Loss', 'Loss', 'Win', 'Win']",15.455000000000002,139.095,0.0,-154.55,139.095,-27837.683999999987
22,4,253.66,[ 110 -500  400 -400],"[0.47619047619047616, 0.8333333333333334, 0.2, 0.8]",0.06349206349206349,15.75,1.3095238095238093,"['Win', 'Loss', 'Win', 'Loss']",25.366,228.29399999999998,0.0,-253.66,228.29399999999998,-28091.343999999986
67,2,393.66,[110 300],"[0.47619047619047616, 0.25]",0.11904761904761904,8.4,-0.27380952380952384,"['Loss', 'Win']",39.36600000000001,354.29400000000004,0.0,-393.66,354.29400000000004,-28485.003999999986
96,6,221.14,[400 105 110 400 300 100],"[0.2, 0.4878048780487805, 0.47619047619047616, 0.2, 0.25, 0.5]",0.0011614401858304297,861.0,1.1139953542392567,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",22.114,199.02599999999998,0.0,-221.14,199.02599999999998,-28706.143999999986
33,3,369.78,[-150  110  110],"[0.6, 0.47619047619047616, 0.47619047619047616]",0.13605442176870747,7.3500000000000005,0.5523809523809522,"['Win', 'Loss', 'Loss']",36.978,332.80199999999996,0.0,-369.78,332.80199999999996,-29075.923999999985
44,3,192.3,[110 180 180],"[0.47619047619047616, 0.35714285714285715, 0.35714285714285715]",0.06073858114674441,16.464000000000002,0.19047619047619047,"['Win', 'Loss', 'Loss']",19.230000000000004,173.07,0.0,-192.3,173.07,-29268.223999999984
11,4,292.64,[ 300 -200  105  220],"[0.25, 0.6666666666666666, 0.4878048780487805, 0.3125]",0.02540650406504065,39.36,0.716971544715447,"['Loss', 'Loss', 'Win', 'Win']",29.264,263.376,0.0,-292.64,263.376,-29560.863999999983
48,2,261.66,[105 220],"[0.4878048780487805, 0.3125]",0.1524390243902439,6.5600000000000005,-0.19969512195121952,"['Win', 'Win']",26.166000000000004,235.49400000000003,706.4820000000001,444.82200000000006,-732.6480000000001,-29116.041999999983
8,4,463.81,[ 110 -105  400 -200],"[0.47619047619047616, 0.5121951219512195, 0.2, 0.6666666666666666]",0.03252032520325203,30.750000000000004,0.8550522648083625,"['Win', 'Loss', 'Loss', 'Win']",46.381,417.429,0.0,-463.81,417.429,-29579.851999999984
28,2,223.45,[-450 -120],"[0.8181818181818182, 0.5454545454545454]",0.4462809917355372,2.2407407407407405,0.36363636363636376,"['Loss', 'Loss']",22.345,201.105,0.0,-223.45,201.105,-29803.301999999985
74,4,196.85,[-450 -400 -400 -400],"[0.8181818181818182, 0.8, 0.8, 0.8]",0.41890909090909106,2.387152777777777,2.218181818181818,"['Win', 'Win', 'Loss', 'Win']",19.685000000000002,177.165,265.7475,68.89750000000001,-285.4325,-29734.404499999986
9,2,480.79,[180 500],"[0.35714285714285715, 0.16666666666666666]",0.05952380952380952,16.8,-0.47619047619047616,"['Loss', 'Loss']",48.07900000000001,432.711,0.0,-480.79,432.711,-30215.194499999987
82,6,369.82,[-150 -120 -450 -150 -105 -105],"[0.6, 0.5454545454545454, 0.8181818181818182, 0.6, 0.5121951219512195, 0.5121951219512195]",0.04214846534677803,23.72565624329293,2.588026607538803,"['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",36.982,332.83799999999997,133.1352,-236.6848,-170.1172,-30451.879299999986
41,6,97.65,[-200 -120 -150  500  220 -450],"[0.6666666666666666, 0.5454545454545454, 0.6, 0.16666666666666666, 0.3125, 0.8181818181818182]",0.009297520661157023,107.55555555555557,2.109469696969697,"['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",9.765,87.885,0.0,-97.65,87.885,-30549.529299999987
6,2,129.84,[-200 -150],"[0.6666666666666666, 0.6]",0.39999999999999997,2.5,0.2666666666666666,"['Loss', 'Loss']",12.984000000000002,116.856,0.0,-129.84,116.856,-30679.369299999988
37,3,19.65,[-400  105  105],"[0.8, 0.4878048780487805, 0.4878048780487805]",0.1903628792385485,5.253125,0.775609756097561,"['Win', 'Win', 'Loss']",1.9649999999999999,17.685,22.10625,2.4562500000000007,-24.07125,-30676.91304999999
82,5,142.59,[-500  300  500  220 -400],"[0.8333333333333334, 0.25, 0.16666666666666666, 0.3125, 0.8]",0.008680555555555556,115.19999999999999,1.3625000000000003,"['Win', 'Loss', 'Loss', 'Loss', 'Win']",14.259,128.33100000000002,0.0,-142.59,128.33100000000002,-30819.50304999999
98,6,326.01,[-105 -150  500 -500  500 -400],"[0.5121951219512195, 0.6, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 0.8]",0.005691056910569105,175.71428571428572,2.0788617886178864,"['Win', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",32.601,293.409,0.0,-326.01,293.409,-31145.513049999987
28,6,204.43,[ 500  500  180 -150  115 -450],"[0.16666666666666666, 0.16666666666666666, 0.35714285714285715, 0.6, 0.46511627906976744, 0.8181818181818182]",0.0022651766837813348,441.4666666666667,1.573774287727776,"['Loss', 'Loss', 'Loss', 'Win', 'Win', 'Win']",20.443,183.987,0.0,-204.43,183.987,-31349.943049999987
12,4,300.73,[-105 -400 -150  500],"[0.5121951219512195, 0.8, 0.6, 0.16666666666666666]",0.040975609756097556,24.40476190476191,1.078861788617886,"['Win', 'Win', 'Win', 'Loss']",30.073000000000004,270.65700000000004,405.98550000000006,105.25550000000004,-436.05850000000004,-31244.687549999988
41,6,221.81,[-105  100 -500 -200  500 -150],"[0.5121951219512195, 0.5, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.6]",0.014227642276422762,70.28571428571429,2.278861788617886,"['Win', 'Win', 'Win', 'Win', 'Loss', 'Loss']",22.181,199.629,79.8516,-141.95839999999998,-102.0326,-31386.645949999987
27,2,152.73,[-150 -400],"[0.6, 0.8]",0.48,2.0833333333333335,0.3999999999999999,"['Win', 'Win']",15.273,137.457,412.371,259.64099999999996,-427.644,-31127.004949999988
49,5,432.27,[ 115 -150  300  110  105],"[0.46511627906976744, 0.6, 0.25, 0.47619047619047616, 0.4878048780487805]",0.01620614212786646,61.705000000000005,1.2791116333090242,"['Loss', 'Win', 'Win', 'Win', 'Loss']",43.227000000000004,389.043,155.61720000000003,-276.65279999999996,-198.84420000000003,-31403.657749999988
66,6,475.5,[-450  100  110 -150 -500  220],"[0.8181818181818182, 0.5, 0.47619047619047616, 0.6, 0.8333333333333334, 0.3125]",0.030438311688311688,32.85333333333333,2.540205627705628,"['Win', 'Win', 'Loss', 'Win', 'Win', 'Loss']",47.550000000000004,427.95,171.18,-304.32,-218.73000000000002,-31707.977749999987
34,4,343.21,[ 110  400 -200  500],"[0.47619047619047616, 0.2, 0.6666666666666666, 0.16666666666666666]",0.010582010582010581,94.5,0.5095238095238097,"['Loss', 'Loss', 'Win', 'Loss']",34.321,308.889,0.0,-343.21,308.889,-32051.187749999986
29,2,422.22,[-200 -450],"[0.6666666666666666, 0.8181818181818182]",0.5454545454545454,1.8333333333333335,0.48484848484848486,"['Win', 'Loss']",42.22200000000001,379.99800000000005,0.0,-422.22,379.99800000000005,-32473.407749999988
91,3,129.03,[ 110  100 -105],"[0.47619047619047616, 0.5, 0.5121951219512195]",0.12195121951219512,8.200000000000001,0.4883855981416958,"['Win', 'Loss', 'Win']",12.903,116.127,145.15875,16.128749999999997,-158.06175,-32457.278999999988
100,2,222.81,[-450  500],"[0.8181818181818182, 0.16666666666666666]",0.13636363636363635,7.333333333333334,-0.015151515151515138,"['Win', 'Loss']",22.281000000000002,200.529,0.0,-222.81,200.529,-32680.08899999999
57,3,375.65,[-120  180  115],"[0.5454545454545454, 0.35714285714285715, 0.46511627906976744]",0.09060706735125339,11.036666666666669,0.36771368166717,"['Win', 'Loss', 'Loss']",37.565,338.085,0.0,-375.65,338.085,-33055.73899999999
4,2,498.09,[115 115],"[0.46511627906976744, 0.46511627906976744]",0.21633315305570577,4.6225000000000005,-0.06976744186046513,"['Win', 'Loss']",49.809,448.28099999999995,0.0,-498.09,448.28099999999995,-33553.82899999998
41,2,332.23,[115 105],"[0.46511627906976744, 0.4878048780487805]",0.22688598979013044,4.407500000000001,-0.04707884288145214,"['Win', 'Loss']",33.223000000000006,299.007,0.0,-332.23,299.007,-33886.05899999999
14,3,311.72,[-105 -120  105],"[0.5121951219512195, 0.5454545454545454, 0.4878048780487805]",0.13628251581850628,7.337698412698414,0.5454545454545454,"['Loss', 'Loss', 'Loss']",31.172000000000004,280.548,0.0,-311.72,280.548,-34197.77899999999
24,3,143.87,[ 110 -120  115],"[0.47619047619047616, 0.5454545454545454, 0.46511627906976744]",0.12080942313500452,8.2775,0.48676130071478907,"['Win', 'Win', 'Loss']",14.387,129.483,161.85375,17.983749999999986,-176.24075,-34179.79524999999
43,2,200.89,[-400 -450],"[0.8, 0.8181818181818182]",0.6545454545454547,1.5277777777777775,0.6181818181818182,"['Win', 'Win']",20.089,180.801,542.403,341.51300000000003,-562.492,-33838.28224999999
99,4,256.76,[ 105  110 -120  300],"[0.4878048780487805, 0.47619047619047616, 0.5454545454545454, 0.25]",0.03167564143173899,31.570000000000004,0.7594498996938022,"['Loss', 'Win', 'Loss', 'Win']",25.676000000000002,231.084,0.0,-256.76,231.084,-34095.04224999999
48,6,394.28,[-105  100  180 -200 -500 -200],"[0.5121951219512195, 0.5, 0.35714285714285715, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666]",0.03387533875338753,29.520000000000003,2.5360046457607432,"['Loss', 'Loss', 'Win', 'Win', 'Win', 'Win']",39.428,354.852,141.9408,-252.33919999999998,-181.3688,-34347.38144999999
24,4,395.44,[-450  300  105  110],"[0.8181818181818182, 0.25, 0.4878048780487805, 0.47619047619047616]",0.04751346214760849,21.046666666666667,1.032177172421075,"['Win', 'Loss', 'Win', 'Loss']",39.544000000000004,355.896,0.0,-395.44,355.896,-34742.821449999996
2,6,394.07,[ 180  300  115  115  105 -200],"[0.35714285714285715, 0.25, 0.46511627906976744, 0.46511627906976744, 0.4878048780487805, 0.6666666666666666]",0.006281450437157544,159.19889999999998,1.691846959997839,"['Loss', 'Loss', 'Win', 'Win', 'Win', 'Win']",39.407000000000004,354.663,141.86520000000002,-252.20479999999998,-181.27220000000003,-34995.026249999995
92,3,62.15,[-105 -500 -450],"[0.5121951219512195, 0.8333333333333334, 0.8181818181818182]",0.34922394678492247,2.863492063492063,1.1637102734663713,"['Win', 'Win', 'Win']",6.215,55.935,125.85375,63.70375000000001,-132.06875,-34931.322499999995
54,3,388.61,[-105  110  300],"[0.5121951219512195, 0.47619047619047616, 0.25]",0.06097560975609756,16.400000000000002,0.2383855981416958,"['Win', 'Loss', 'Loss']",38.861000000000004,349.749,0.0,-388.61,349.749,-35319.932499999995
49,2,99.82,[ 500 -200],"[0.16666666666666666, 0.6666666666666666]",0.1111111111111111,9.0,-0.16666666666666674,"['Loss', 'Win']",9.982,89.838,0.0,-99.82,89.838,-35419.752499999995
85,5,385.0,[115 500 180 100 500],"[0.46511627906976744, 0.16666666666666666, 0.35714285714285715, 0.5, 0.16666666666666666]",0.0023071244001476557,433.44000000000005,0.6555924695459581,"['Win', 'Loss', 'Loss', 'Win', 'Loss']",38.5,346.5,0.0,-385.0,346.5,-35804.752499999995
7,4,478.31,[-200  100 -200 -150],"[0.6666666666666666, 0.5, 0.6666666666666666, 0.6]",0.13333333333333333,7.5,1.4333333333333331,"['Win', 'Win', 'Win', 'Win']",47.831,430.479,2152.395,1674.085,-2200.226,-34130.667499999996
75,6,119.05,[ 300 -105 -200 -150  115  110],"[0.25, 0.5121951219512195, 0.6666666666666666, 0.6, 0.46511627906976744, 0.47619047619047616]",0.01134429948950652,88.15000000000002,1.9701685438781298,"['Loss', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",11.905000000000001,107.145,0.0,-119.05,107.145,-34249.7175
36,5,499.51,[-200 -150 -500 -105 -200],"[0.6666666666666666, 0.6, 0.8333333333333334, 0.5121951219512195, 0.6666666666666666]",0.1138211382113821,8.785714285714286,2.278861788617886,"['Win', 'Win', 'Win', 'Loss', 'Win']",49.951,449.55899999999997,899.1179999999999,399.60799999999995,-949.069,-33850.1095
54,5,139.73,[-450 -150 -150 -400 -450],"[0.8181818181818182, 0.6, 0.6, 0.8, 0.8181818181818182]",0.19279338842975208,5.186899862825788,2.6363636363636367,"['Loss', 'Win', 'Loss', 'Win', 'Win']",13.972999999999999,125.75699999999999,50.3028,-89.4272,-64.2758,-33939.5367
40,3,297.93,[180 180 105],"[0.35714285714285715, 0.35714285714285715, 0.4878048780487805]",0.06222000995520159,16.072,0.2020905923344949,"['Loss', 'Loss', 'Win']",29.793000000000003,268.137,0.0,-297.93,268.137,-34237.4667
9,2,342.12,[500 115],"[0.16666666666666666, 0.46511627906976744]",0.07751937984496124,12.9,-0.3682170542635659,"['Loss', 'Loss']",34.212,307.908,0.0,-342.12,307.908,-34579.5867
10,4,300.68,[ 180 -500  110  400],"[0.35714285714285715, 0.8333333333333334, 0.47619047619047616, 0.2]",0.02834467120181406,35.28,0.8666666666666665,"['Loss', 'Win', 'Win', 'Loss']",30.068,270.612,0.0,-300.68,270.612,-34880.2667
75,4,30.53,[ 110 -200 -120 -450],"[0.47619047619047616, 0.6666666666666666, 0.5454545454545454, 0.8181818181818182]",0.14167650531286893,7.0583333333333345,1.5064935064935066,"['Loss', 'Win', 'Loss', 'Win']",3.0530000000000004,27.477,0.0,-30.53,27.477,-34910.7967
73,5,314.91,[-105 -500 -400 -200 -105],"[0.5121951219512195, 0.8333333333333334, 0.8, 0.6666666666666666, 0.5121951219512195]",0.11659726353361097,8.576530612244897,2.324390243902439,"['Win', 'Win', 'Win', 'Win', 'Win']",31.491000000000003,283.41900000000004,2834.1900000000005,2519.2800000000007,-2865.6810000000005,-32391.5167
42,2,317.61,[-500 -450],"[0.8333333333333334, 0.8181818181818182]",0.6818181818181819,1.4666666666666666,0.6515151515151516,"['Win', 'Win']",31.761000000000003,285.849,857.547,539.937,-889.308,-31851.5797
35,3,235.8,[ 180  100 -450],"[0.35714285714285715, 0.5, 0.8181818181818182]",0.14610389610389612,6.844444444444443,0.6753246753246755,"['Loss', 'Win', 'Win']",23.580000000000002,212.22,265.275,29.474999999999966,-288.85499999999996,-31822.1047
62,6,368.06,[ 115  220  115 -105  220  110],"[0.46511627906976744, 0.3125, 0.46511627906976744, 0.5121951219512195, 0.3125, 0.47619047619047616]",0.005152752311730798,194.07103999999995,1.5436181562812306,"['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",36.806000000000004,331.254,0.0,-368.06,331.254,-32190.1647
75,2,76.73,[-500 -105],"[0.8333333333333334, 0.5121951219512195]",0.426829268292683,2.3428571428571425,0.345528455284553,"['Win', 'Win']",7.673000000000001,69.057,207.171,130.44099999999997,-214.844,-32059.723700000002
25,3,330.86,[-120  115 -120],"[0.5454545454545454, 0.46511627906976744, 0.5454545454545454]",0.13838170286373244,7.22638888888889,0.5560253699788582,"['Loss', 'Win', 'Win']",33.086000000000006,297.774,372.2175,41.35749999999996,-405.3035,-32018.366200000004
41,3,149.04,[-120  100  400],"[0.5454545454545454, 0.5, 0.2]",0.05454545454545454,18.333333333333336,0.24545454545454537,"['Win', 'Win', 'Loss']",14.904,134.136,167.67,18.629999999999995,-182.57399999999998,-31999.736200000003
69,2,86.64,[100 300],"[0.5, 0.25]",0.125,8.0,-0.25,"['Loss', 'Loss']",8.664,77.976,0.0,-86.64,77.976,-32086.376200000002
72,3,25.44,[ 220 -400  300],"[0.3125, 0.8, 0.25]",0.0625,16.0,0.36250000000000004,"['Loss', 'Loss', 'Win']",2.5440000000000005,22.896,0.0,-25.44,22.896,-32111.8162
11,2,213.13,[-150  400],"[0.6, 0.2]",0.12,8.333333333333334,-0.19999999999999996,"['Loss', 'Loss']",21.313000000000002,191.817,0.0,-213.13,191.817,-32324.946200000002
94,3,442.7,[ 180 -500  220],"[0.35714285714285715, 0.8333333333333334, 0.3125]",0.09300595238095238,10.751999999999999,0.5029761904761905,"['Win', 'Win', 'Win']",44.27,398.43,896.4675,453.7675,-940.7375,-31871.1787
46,4,409.11,[ 220  105  100 -500],"[0.3125, 0.4878048780487805, 0.5, 0.8333333333333334]",0.06351626016260163,15.743999999999998,1.133638211382114,"['Loss', 'Win', 'Win', 'Win']",40.911,368.199,552.2985,143.18849999999998,-593.2094999999999,-31727.9902
19,6,262.88,[ 100 -105 -400 -450 -200 -400],"[0.5, 0.5121951219512195, 0.8, 0.8181818181818182, 0.6666666666666666, 0.8]",0.08940133037694015,11.185515873015872,3.097043606799704,"['Loss', 'Win', 'Win', 'Win', 'Win', 'Win']",26.288,236.59199999999998,473.18399999999997,210.30399999999997,-499.472,-31517.6862
11,3,116.43,[ 180  300 -105],"[0.35714285714285715, 0.25, 0.5121951219512195]",0.04573170731707317,21.866666666666667,0.11933797909407673,"['Loss', 'Loss', 'Win']",11.643,104.787,0.0,-116.43,104.787,-31634.1162
25,2,10.17,[115 100],"[0.46511627906976744, 0.5]",0.23255813953488372,4.3,-0.03488372093023262,"['Win', 'Loss']",1.0170000000000001,9.153,0.0,-10.17,9.153,-31644.2862
72,4,297.74,[ 500 -120  115  300],"[0.16666666666666666, 0.5454545454545454, 0.46511627906976744, 0.25]",0.010570824524312895,94.60000000000001,0.42723749119097953,"['Loss', 'Win', 'Loss', 'Loss']",29.774,267.966,0.0,-297.74,267.966,-31942.0262
79,2,158.61,[-500 -120],"[0.8333333333333334, 0.5454545454545454]",0.45454545454545453,2.2,0.3787878787878789,"['Win', 'Loss']",15.861000000000002,142.74900000000002,0.0,-158.61,142.74900000000002,-32100.6362
41,2,339.12,[-200  180],"[0.6666666666666666, 0.35714285714285715]",0.23809523809523808,4.2,0.023809523809523725,"['Win', 'Loss']",33.912,305.208,0.0,-339.12,305.208,-32439.7562
75,2,74.32,[-400  180],"[0.8, 0.35714285714285715]",0.28571428571428575,3.4999999999999996,0.15714285714285725,"['Win', 'Win']",7.4319999999999995,66.88799999999999,200.664,126.344,-208.09599999999998,-32313.4122
74,3,196.16,[-400 -450  180],"[0.8, 0.8181818181818182, 0.35714285714285715]",0.23376623376623382,4.277777777777777,0.9753246753246754,"['Win', 'Win', 'Win']",19.616,176.54399999999998,397.22399999999993,201.06399999999994,-416.8399999999999,-32112.3482
49,2,290.82,[110 300],"[0.47619047619047616, 0.25]",0.11904761904761904,8.4,-0.27380952380952384,"['Win', 'Loss']",29.082,261.738,0.0,-290.82,261.738,-32403.1682
79,2,33.6,[ 105 -120],"[0.4878048780487805, 0.5454545454545454]",0.2660753880266075,3.7583333333333337,0.03325942350332589,"['Win', 'Loss']",3.3600000000000003,30.240000000000002,0.0,-33.6,30.240000000000002,-32436.7682
14,5,461.03,[ 300  400  500 -500  105],"[0.25, 0.2, 0.16666666666666666, 0.8333333333333334, 0.4878048780487805]",0.0033875338753387536,295.2,0.9378048780487807,"['Win', 'Loss', 'Loss', 'Win', 'Loss']",46.103,414.92699999999996,0.0,-461.03,414.92699999999996,-32897.7982
72,6,474.48,[ 500  110 -400 -105  105 -150],"[0.16666666666666666, 0.47619047619047616, 0.8, 0.5121951219512195, 0.4878048780487805, 0.6]",0.009518143961927423,105.06250000000001,2.042857142857143,"['Loss', 'Loss', 'Win', 'Loss', 'Loss', 'Win']",47.44800000000001,427.03200000000004,0.0,-474.48,427.03200000000004,-33372.2782
6,6,384.07,[ 300 -150  500  220  400 -120],"[0.25, 0.6, 0.16666666666666666, 0.3125, 0.2, 0.5454545454545454]",0.0008522727272727271,1173.3333333333335,1.0746212121212118,"['Loss', 'Win', 'Loss', 'Win', 'Loss', 'Loss']",38.407000000000004,345.663,0.0,-384.07,345.663,-33756.3482
71,6,207.69,[-200  110  105  300 -450 -150],"[0.6666666666666666, 0.47619047619047616, 0.4878048780487805, 0.25, 0.8181818181818182, 0.6]",0.019005384859043392,52.616666666666674,2.2988438390877417,"['Win', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",20.769000000000002,186.921,0.0,-207.69,186.921,-33964.0382
78,4,399.28,[ 100  300 -500  180],"[0.5, 0.25, 0.8333333333333334, 0.35714285714285715]",0.03720238095238095,26.88,0.9404761904761907,"['Loss', 'Loss', 'Win', 'Win']",39.928,359.352,0.0,-399.28,359.352,-34363.3182
10,6,67.29,[ 115 -450 -450  500  100  400],"[0.46511627906976744, 0.8181818181818182, 0.8181818181818182, 0.16666666666666666, 0.5, 0.2]",0.005189313857389969,192.70370370370364,1.9681465821000708,"['Loss', 'Win', 'Win', 'Loss', 'Win', 'Loss']",6.729000000000001,60.56100000000001,0.0,-67.29,60.56100000000001,-34430.6082
54,2,147.59,[-105 -150],"[0.5121951219512195, 0.6]",0.3073170731707317,3.253968253968254,0.11219512195121961,"['Win', 'Win']",14.759,132.83100000000002,398.49300000000005,250.90300000000005,-413.25200000000007,-34179.705200000004
27,3,127.7,[300 500 500],"[0.25, 0.16666666666666666, 0.16666666666666666]",0.006944444444444444,144.0,-0.41666666666666674,"['Loss', 'Loss', 'Loss']",12.770000000000001,114.93,0.0,-127.7,114.93,-34307.4052
24,3,324.25,[-105  180  180],"[0.5121951219512195, 0.35714285714285715, 0.35714285714285715]",0.06533101045296168,15.306666666666665,0.22648083623693394,"['Loss', 'Win', 'Win']",32.425000000000004,291.825,364.78125,40.53125,-397.20625,-34266.87395
7,2,65.85,[400 115],"[0.2, 0.46511627906976744]",0.09302325581395349,10.75,-0.33488372093023255,"['Loss', 'Loss']",6.585,59.26499999999999,0.0,-65.85,59.26499999999999,-34332.72395
66,6,270.26,[-200 -200  180  180  115  180],"[0.6666666666666666, 0.6666666666666666, 0.35714285714285715, 0.35714285714285715, 0.46511627906976744, 0.35714285714285715]",0.009416834286316962,106.1928,1.869878183831672,"['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",27.026,243.23399999999998,97.2936,-172.9664,-124.3196,-34505.69035
17,4,212.22,[110 300 180 110],"[0.47619047619047616, 0.25, 0.35714285714285715, 0.47619047619047616]",0.020246193715581468,49.392,0.5595238095238093,"['Win', 'Loss', 'Win', 'Win']",21.222,190.998,286.49699999999996,74.27699999999996,-307.71899999999994,-34431.413349999995
23,3,453.35,[-200 -150 -450],"[0.6666666666666666, 0.6, 0.8181818181818182]",0.32727272727272727,3.0555555555555554,1.084848484848485,"['Win', 'Loss', 'Loss']",45.33500000000001,408.015,0.0,-453.35,408.015,-34884.763349999994
34,3,110.35,[-120 -105  300],"[0.5454545454545454, 0.5121951219512195, 0.25]",0.06984478935698447,14.317460317460318,0.30764966740576494,"['Win', 'Loss', 'Loss']",11.035,99.315,0.0,-110.35,99.315,-34995.11334999999
