User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Overall_Result,Payout,Profit,Commission,Total_Bets,Total_Winnings,Total_Losses,Win_Rate,ROI
39,2,79.63,[ 100 -500],"[0.5, 0.8333333333333334]",0.4166666666666667,2.4,0.3333333333333335,Loss,0.0,-71.667,7.963,105,0.0,79.63,15.238095238095239,-0.3214838558405976
99,6,137.1,[-105  105  115  300  300  115],"[0.5121951219512195, 0.4878048780487805, 0.46511627906976744, 0.25, 0.25, 0.46511627906976744]",0.0033781946863249,296.01609523809526,1.4302325581395348,Loss,0.0,-123.39,13.71,115,0.0,137.1,8.695652173913043,-0.3398665666300326
54,3,277.66,[400 500 400],"[0.2, 0.16666666666666666, 0.2]",0.0066666666666666,150.0,-0.4333333333333333,Loss,0.0,-249.894,27.766000000000005,114,0.0,277.66,9.649122807017543,-0.7112143248953585
98,6,126.39,[-400 -200 -120 -450 -400 -120],"[0.8, 0.6666666666666666, 0.5454545454545454, 0.8181818181818182, 0.8, 0.5454545454545454]",0.1038617580766341,9.62818287037037,3.175757575757576,Loss,0.0,-113.751,12.639,116,0.0,126.39,12.068965517241379,0.7026838996047179
55,4,342.77,[ 110 -400  220 -200],"[0.47619047619047616, 0.8, 0.3125, 0.6666666666666666]",0.0793650793650793,12.6,1.2553571428571426,Loss,0.0,-308.493,34.277,99,0.0,342.77,6.0606060606060606,-0.04461200837325897
24,2,250.83,[110 100],"[0.47619047619047616, 0.5]",0.238095238095238,4.2,-0.0238095238095238,Loss,0.0,-225.747,25.083,95,0.0,250.83,14.736842105263156,0.19218692052791075
22,2,388.27,[500 220],"[0.16666666666666666, 0.3125]",0.0520833333333333,19.200000000000003,-0.5208333333333334,Loss,0.0,-349.443,38.827,98,0.0,388.27,8.16326530612245,0.34011956522868064
69,5,474.64,[-400  500 -150  115  180],"[0.8, 0.16666666666666666, 0.6, 0.46511627906976744, 0.35714285714285715]",0.0132890365448504,75.25,1.3889258028792917,Loss,0.0,-427.176,47.464,107,0.0,474.64,9.345794392523365,0.21889639702983854
56,2,66.74,[-450  500],"[0.8181818181818182, 0.16666666666666666]",0.1363636363636363,7.333333333333334,-0.0151515151515151,Loss,0.0,-60.066,6.674,88,0.0,66.74,12.5,0.17382830144595207
33,6,173.99,[ 115  180  500  115 -105 -200],"[0.46511627906976744, 0.35714285714285715, 0.16666666666666666, 0.46511627906976744, 0.5121951219512195, 0.6666666666666666]",0.0043970153060102,227.42700000000005,1.632903870566945,Loss,0.0,-156.591,17.399,102,0.0,173.99,14.705882352941178,-0.22230271821720413
36,4,166.58,[400 105 180 180],"[0.2, 0.4878048780487805, 0.35714285714285715, 0.35714285714285715]",0.0124440019910403,80.35999999999999,0.4020905923344948,Loss,0.0,-149.92200000000005,16.658,106,0.0,166.58,17.92452830188679,-0.04878892104798404
20,3,84.08,[-105 -200  400],"[0.5121951219512195, 0.6666666666666666, 0.2]",0.0682926829268292,14.642857142857144,0.378861788617886,Loss,0.0,-75.672,8.408,99,0.0,84.08,11.11111111111111,-0.38111395989295965
83,2,407.05,[-450 -200],"[0.8181818181818182, 0.6666666666666666]",0.5454545454545454,1.8333333333333333,0.4848484848484848,Win,746.2583333333334,379.9133333333334,40.705000000000005,82,746.2583333333334,0.0,12.195121951219512,-0.17313479745853202
99,3,382.34,[115 100 400],"[0.46511627906976744, 0.5, 0.2]",0.0465116279069767,21.5,0.1651162790697673,Loss,0.0,-344.106,38.234,115,0.0,382.34,8.695652173913043,-0.3398665666300326
81,2,247.37,[-400 -105],"[0.8, 0.5121951219512195]",0.4097560975609756,2.4404761904761902,0.3121951219512195,Loss,0.0,-222.633,24.737,93,0.0,247.37,12.903225806451612,0.223553789656049
62,4,273.51,[-105 -450 -150 -105],"[0.5121951219512195, 0.8181818181818182, 0.6, 0.5121951219512195]",0.1287869774484884,7.764760225077684,1.4425720620842577,Loss,0.0,-246.159,27.351,117,0.0,273.51,9.401709401709402,-0.36740595302427825
98,6,39.18,[-105  500  400 -450 -105 -450],"[0.5121951219512195, 0.16666666666666666, 0.2, 0.8181818181818182, 0.5121951219512195, 0.8181818181818182]",0.0058539535203858,170.82472495170907,2.0274205469327424,Loss,0.0,-35.262,3.918,116,0.0,39.18,12.068965517241379,0.7026838996047179
73,4,282.2,[-105 -450 -150 -105],"[0.5121951219512195, 0.8181818181818182, 0.6, 0.5121951219512195]",0.1287869774484884,7.764760225077684,1.4425720620842577,Win,2191.2153355169226,1937.2353355169223,28.22,88,2191.2153355169226,0.0,17.045454545454543,-0.3416820151036245
26,3,397.76,[-200 -450 -105],"[0.6666666666666666, 0.8181818181818182, 0.5121951219512195]",0.2793791574279379,3.5793650793650795,0.9970436067997044,Win,1423.728253968254,1065.744253968254,39.776,115,1423.728253968254,0.0,12.173913043478262,1.611363479382381
66,2,291.18,[-200 -450],"[0.6666666666666666, 0.8181818181818182]",0.5454545454545454,1.8333333333333333,0.4848484848484848,Win,533.83,271.76800000000003,29.118,95,533.83,0.0,17.894736842105264,-0.24843042039450766
73,3,140.0,[180 180 110],"[0.35714285714285715, 0.35714285714285715, 0.47619047619047616]",0.0607385811467444,16.464000000000002,0.1904761904761904,Loss,0.0,-126.0,14.0,88,0.0,140.0,17.045454545454543,-0.3416820151036245
73,6,337.1,[-105  500  500 -150  500  500],"[0.5121951219512195, 0.16666666666666666, 0.16666666666666666, 0.6, 0.16666666666666666, 0.16666666666666666]",0.0002371273712737,4217.142857142858,0.7788617886178861,Loss,0.0,-303.39000000000004,33.71,88,0.0,337.1,17.045454545454543,-0.3416820151036245
40,4,187.13,[-400  115 -450  400],"[0.8, 0.46511627906976744, 0.8181818181818182, 0.2]",0.0608879492600422,16.42361111111111,1.2832980972515855,Loss,0.0,-168.417,18.713,100,0.0,187.13,13.0,-0.4973715211898965
17,3,276.99,[500 400 105],"[0.16666666666666666, 0.2, 0.4878048780487805]",0.016260162601626,61.50000000000001,-0.1455284552845528,Loss,0.0,-249.291,27.699,126,0.0,276.99,9.523809523809524,-0.3183174144514255
1,3,248.91,[-450 -200  500],"[0.8181818181818182, 0.6666666666666666, 0.16666666666666666]",0.0909090909090909,11.000000000000002,0.6515151515151516,Loss,0.0,-224.019,24.891,97,0.0,248.91,15.463917525773196,0.7453495097695972
89,6,196.78,[-450 -200 -105 -120  110 -120],"[0.8181818181818182, 0.6666666666666666, 0.5121951219512195, 0.5454545454545454, 0.47619047619047616, 0.5454545454545454]",0.039581462681644,25.26435185185186,2.5641431738992715,Win,4971.519157407409,4794.417157407409,19.678,93,4971.519157407409,0.0,16.129032258064516,0.07654511336721526
61,2,362.25,[-150  115],"[0.6, 0.46511627906976744]",0.2790697674418604,3.583333333333333,0.0651162790697674,Loss,0.0,-326.025,36.225,89,0.0,362.25,5.617977528089887,-0.3611163021156235
43,3,443.1,[110 115 180],"[0.47619047619047616, 0.46511627906976744, 0.35714285714285715]",0.0791014080050624,12.642,0.2984496124031008,Loss,0.0,-398.79,44.31,90,0.0,443.1,5.555555555555555,-0.4823568376963995
42,6,12.55,[-120  400 -120  100 -450  100],"[0.5454545454545454, 0.2, 0.5454545454545454, 0.5, 0.8181818181818182, 0.5]",0.0121712997746055,82.16049382716051,2.109090909090909,Loss,0.0,-11.295,1.255,104,0.0,12.55,9.615384615384617,0.035282678239954006
25,2,467.47,[-200 -105],"[0.6666666666666666, 0.5121951219512195]",0.3414634146341463,2.928571428571429,0.178861788617886,Loss,0.0,-420.723,46.74700000000001,116,0.0,467.47,8.620689655172415,-0.6725307335844849
39,2,260.64,[ 220 -105],"[0.3125, 0.5121951219512195]",0.1600609756097561,6.247619047619048,-0.1753048780487804,Loss,0.0,-234.576,26.064,105,0.0,260.64,15.238095238095239,-0.3214838558405976
35,4,353.36,[ 300  220  300 -500],"[0.25, 0.3125, 0.25, 0.8333333333333334]",0.0162760416666666,61.44,0.6458333333333335,Loss,0.0,-318.024,35.336000000000006,102,0.0,353.36,7.8431372549019605,-0.15536648345613313
3,6,429.26,[100 110 220 400 180 180],"[0.5, 0.47619047619047616, 0.3125, 0.2, 0.35714285714285715, 0.35714285714285715]",0.0018980806608357,526.848,1.2029761904761904,Loss,0.0,-386.334,42.926,99,0.0,429.26,16.161616161616163,-0.10915543410570538
44,2,238.88,[-200  500],"[0.6666666666666666, 0.16666666666666666]",0.1111111111111111,9.0,-0.1666666666666667,Loss,0.0,-214.992,23.888,93,0.0,238.88,11.827956989247312,-0.2011601479975848
51,4,419.14,[-105 -400 -120 -120],"[0.5121951219512195, 0.8, 0.5454545454545454, 0.5454545454545454]",0.1219109050594638,8.202711640211641,1.4031042128603106,Loss,0.0,-377.226,41.914,107,0.0,419.14,12.149532710280374,0.4848084448114782
94,5,97.03,[-105  110  300  110 -150],"[0.5121951219512195, 0.47619047619047616, 0.25, 0.47619047619047616, 0.6]",0.0174216027874564,57.400000000000006,1.3145760743321722,Loss,0.0,-87.327,9.703,91,0.0,97.03,13.186813186813188,0.8853848467182275
98,6,87.99,[-400 -200 -400 -120 -500 -400],"[0.8, 0.6666666666666666, 0.8, 0.5454545454545454, 0.8333333333333334, 0.8]",0.1551515151515151,6.4453125,3.4454545454545453,Loss,0.0,-79.191,8.799,116,0.0,87.99,12.068965517241379,0.7026838996047179
12,5,332.16,[-200  100  105 -200  220],"[0.6666666666666666, 0.5, 0.4878048780487805, 0.6666666666666666, 0.3125]",0.0338753387533875,29.520000000000003,1.6336382113821135,Loss,0.0,-298.944,33.216,107,0.0,332.16,11.214953271028037,1.1407510140607586
19,2,436.37,[100 500],"[0.5, 0.16666666666666666]",0.0833333333333333,12.0,-0.3333333333333333,Loss,0.0,-392.733,43.637,111,0.0,436.37,11.711711711711711,-0.32616403516528175
44,6,447.29,[-200  300  300  105  300 -400],"[0.6666666666666666, 0.25, 0.25, 0.4878048780487805, 0.25, 0.8]",0.0040650406504065,246.0,1.7044715447154468,Loss,0.0,-402.561,44.729000000000006,93,0.0,447.29,11.827956989247312,-0.2011601479975848
59,4,325.43,[ 220  400 -150 -500],"[0.3125, 0.2, 0.6, 0.8333333333333334]",0.03125,32.0,0.9458333333333332,Loss,0.0,-292.887,32.543,111,0.0,325.43,9.90990990990991,-0.5605546121559092
49,2,267.49,[-150  400],"[0.6, 0.2]",0.12,8.333333333333334,-0.1999999999999999,Loss,0.0,-240.741,26.749,114,0.0,267.49,13.157894736842104,2.429903076189833
61,6,172.38,[-500 -105 -400 -500 -150 -200],"[0.8333333333333334, 0.5121951219512195, 0.8, 0.8333333333333334, 0.6, 0.6666666666666666]",0.1138211382113821,8.785714285714283,3.2455284552845534,Loss,0.0,-155.142,17.238,89,0.0,172.38,5.617977528089887,-0.3611163021156235
17,6,490.2,[ 105 -120 -120  115 -150  220],"[0.4878048780487805, 0.5454545454545454, 0.5454545454545454, 0.46511627906976744, 0.6, 0.3125]",0.0126568630668047,79.00851851851853,1.9563302480276388,Loss,0.0,-441.18,49.02,126,0.0,490.2,9.523809523809524,-0.3183174144514255
74,5,166.65,[ 115 -105  100 -105 -500],"[0.46511627906976744, 0.5121951219512195, 0.5, 0.5121951219512195, 0.8333333333333334]",0.0508418300291908,19.66884353741496,1.82283985630554,Loss,0.0,-149.985,16.665000000000003,90,0.0,166.65,14.444444444444443,0.010576815894887603
57,2,374.65,[-120 -400],"[0.5454545454545454, 0.8]",0.4363636363636363,2.291666666666667,0.3454545454545454,Loss,0.0,-337.185,37.465,105,0.0,374.65,13.333333333333334,0.03410519123986089
55,4,270.67,[ 180  105  115 -105],"[0.35714285714285715, 0.4878048780487805, 0.46511627906976744, 0.5121951219512195]",0.0415035347177068,24.094333333333328,0.8222591362126246,Loss,0.0,-243.603,27.067000000000004,99,0.0,270.67,6.0606060606060606,-0.04461200837325897
47,4,308.17,[ 300 -400  100  220],"[0.25, 0.8, 0.5, 0.3125]",0.03125,32.0,0.8625,Loss,0.0,-277.353,30.817000000000004,110,0.0,308.17,14.545454545454545,0.266566480810959
12,2,202.81,[-500  400],"[0.8333333333333334, 0.2]",0.1666666666666666,5.999999999999999,0.0333333333333334,Loss,0.0,-182.529,20.281,107,0.0,202.81,11.214953271028037,1.1407510140607586
62,2,482.76,[100 500],"[0.5, 0.16666666666666666]",0.0833333333333333,12.0,-0.3333333333333333,Loss,0.0,-434.484,48.276,117,0.0,482.76,9.401709401709402,-0.36740595302427825
80,3,290.12,[-120  115  400],"[0.5454545454545454, 0.46511627906976744, 0.2]",0.0507399577167019,19.70833333333333,0.2105708245243127,Loss,0.0,-261.108,29.012,95,0.0,290.12,5.263157894736842,-0.5741913909012545
88,5,469.52,[-105 -105 -105 -450 -450],"[0.5121951219512195, 0.5121951219512195, 0.5121951219512195, 0.8181818181818182, 0.8181818181818182]",0.0899509931181238,11.1171646397144,2.1729490022172957,Loss,0.0,-422.568,46.952,103,0.0,469.52,6.796116504854369,-0.46804961395712774
83,2,13.72,[-150 -200],"[0.6, 0.6666666666666666]",0.3999999999999999,2.5,0.2666666666666666,Loss,0.0,-12.348,1.372,82,0.0,13.72,12.195121951219512,-0.17313479745853202
8,2,290.61,[ 500 -400],"[0.16666666666666666, 0.8]",0.1333333333333333,7.5,-0.0333333333333333,Loss,0.0,-261.54900000000004,29.061000000000003,104,0.0,290.61,13.461538461538462,-0.22971004758625216
95,3,361.42,[-500  105  220],"[0.8333333333333334, 0.4878048780487805, 0.3125]",0.1270325203252032,7.872000000000001,0.633638211382114,Loss,0.0,-325.278,36.142,85,0.0,361.42,16.470588235294116,-0.07459107655627617
21,3,375.09,[300 100 300],"[0.25, 0.5, 0.25]",0.03125,32.0,0.0,Loss,0.0,-337.581,37.509,117,0.0,375.09,13.675213675213676,-0.1672128187689278
81,6,453.44,[ 300 -500 -105 -400 -120  400],"[0.25, 0.8333333333333334, 0.5121951219512195, 0.8, 0.5454545454545454, 0.2]",0.0093126385809312,107.38095238095237,2.1409830007390984,Loss,0.0,-408.096,45.344,93,0.0,453.44,12.903225806451612,0.223553789656049
87,4,12.16,[-105 -105 -400 -450],"[0.5121951219512195, 0.5121951219512195, 0.8, 0.8181818181818182]",0.1717159699313179,5.823570168808264,1.6425720620842572,Win,70.81461325270848,59.87061325270849,1.2160000000000002,121,70.81461325270848,0.0,13.223140495867769,0.38038543278658093
80,5,10.16,[ 400 -105  300 -150 -200],"[0.2, 0.5121951219512195, 0.25, 0.6, 0.6666666666666666]",0.0102439024390243,97.61904761904763,1.228861788617886,Loss,0.0,-9.144,1.016,95,0.0,10.16,5.263157894736842,-0.5741913909012545
70,6,241.41,[ 500 -500 -200  400 -105  300],"[0.16666666666666666, 0.8333333333333334, 0.6666666666666666, 0.2, 0.5121951219512195, 0.25]",0.0023712737127371,421.7142857142857,1.6288617886178862,Loss,0.0,-217.269,24.141,95,0.0,241.41,13.684210526315791,0.35793865724632884
72,2,24.35,[-200  115],"[0.6666666666666666, 0.46511627906976744]",0.3100775193798449,3.225,0.1317829457364341,Win,78.52875,56.61375,2.4350000000000005,100,78.52875,0.0,11.0,-0.3136379325723106
25,3,487.52,[115 105 180],"[0.46511627906976744, 0.4878048780487805, 0.35714285714285715]",0.0810307106393323,12.341,0.310064014261405,Loss,0.0,-438.768,48.752,116,0.0,487.52,8.620689655172415,-0.6725307335844849
82,4,118.81,[-200  400 -150  180],"[0.6666666666666666, 0.2, 0.6, 0.35714285714285715]",0.0285714285714285,35.0,0.823809523809524,Loss,0.0,-106.929,11.881,110,0.0,118.81,11.818181818181818,0.5930965269385533
89,6,241.61,[-120 -200 -500  400 -450 -120],"[0.5454545454545454, 0.6666666666666666, 0.8333333333333334, 0.2, 0.8181818181818182, 0.5454545454545454]",0.0270473328324567,36.97222222222222,2.6090909090909093,Loss,0.0,-217.449,24.161,93,0.0,241.61,16.129032258064516,0.07654511336721526
12,4,39.96,[-200 -120 -400  180],"[0.6666666666666666, 0.5454545454545454, 0.8, 0.35714285714285715]",0.1038961038961038,9.625,1.369264069264069,Loss,0.0,-35.964,3.996,107,0.0,39.96,11.214953271028037,1.1407510140607586
15,3,265.8,[-200 -105 -500],"[0.6666666666666666, 0.5121951219512195, 0.8333333333333334]",0.2845528455284553,3.5142857142857142,1.0121951219512195,Win,934.0971428571428,694.877142857143,26.58,106,934.0971428571428,0.0,9.433962264150944,0.22025589574568594
59,6,196.18,[500 110 110 500 110 180],"[0.16666666666666666, 0.47619047619047616, 0.47619047619047616, 0.16666666666666666, 0.47619047619047616, 0.35714285714285715]",0.0010712271807185,933.5088,1.119047619047619,Loss,0.0,-176.562,19.618,111,0.0,196.18,9.90990990990991,-0.5605546121559092
26,6,31.88,[ 300  110  100 -450 -120 -450],"[0.25, 0.47619047619047616, 0.5, 0.8181818181818182, 0.5454545454545454, 0.8181818181818182]",0.0217344638832242,46.00987654320988,2.4080086580086584,Loss,0.0,-28.692,3.188,115,0.0,31.88,12.173913043478262,1.611363479382381
26,4,174.21,[ 105  300 -200  180],"[0.4878048780487805, 0.25, 0.6666666666666666, 0.35714285714285715]",0.0290360046457607,34.44,0.7616144018583042,Loss,0.0,-156.78900000000002,17.421000000000003,115,0.0,174.21,12.173913043478262,1.611363479382381
47,3,201.8,[ 100 -200 -450],"[0.5, 0.6666666666666666, 0.8181818181818182]",0.2727272727272727,3.666666666666667,0.9848484848484848,Loss,0.0,-181.62,20.180000000000003,110,0.0,201.8,14.545454545454545,0.266566480810959
32,2,495.06,[180 100],"[0.35714285714285715, 0.5]",0.1785714285714285,5.6,-0.1428571428571428,Loss,0.0,-445.554,49.506,105,0.0,495.06,11.428571428571429,-0.20871599706690402
10,6,111.86,[-150  220 -105 -150  220 -150],"[0.6, 0.3125, 0.5121951219512195, 0.6, 0.3125, 0.6]",0.0108041158536585,92.5573192239859,1.93719512195122,Loss,0.0,-100.674,11.186,92,0.0,111.86,9.782608695652174,-0.19306236873827276
16,2,276.94,[220 500],"[0.3125, 0.16666666666666666]",0.0520833333333333,19.200000000000003,-0.5208333333333334,Loss,0.0,-249.246,27.694000000000003,97,0.0,276.94,12.371134020618557,-0.06956098150127939
71,3,493.78,[180 300 110],"[0.35714285714285715, 0.25, 0.47619047619047616]",0.042517006802721,23.52,0.0833333333333334,Loss,0.0,-444.402,49.378,87,0.0,493.78,4.597701149425287,-0.6303159235649101
17,6,398.09,[220 400 105 500 300 180],"[0.3125, 0.2, 0.4878048780487805, 0.16666666666666666, 0.25, 0.35714285714285715]",0.00045368757259,2204.16,0.7741144018583044,Loss,0.0,-358.28099999999995,39.809,126,0.0,398.09,9.523809523809524,-0.3183174144514255
23,6,496.75,[300 105 115 300 105 400],"[0.25, 0.4878048780487805, 0.46511627906976744, 0.25, 0.4878048780487805, 0.2]",0.0013834511572568,722.83,1.1407260351673283,Loss,0.0,-447.075,49.675,102,0.0,496.75,21.568627450980394,0.3493006640620288
26,2,484.47,[500 110],"[0.16666666666666666, 0.47619047619047616]",0.0793650793650793,12.6,-0.3571428571428572,Loss,0.0,-436.023,48.447,115,0.0,484.47,12.173913043478262,1.611363479382381
85,5,249.87,[ 220 -150  100  500  500],"[0.3125, 0.6, 0.5, 0.16666666666666666, 0.16666666666666666]",0.0026041666666666,384.0,0.7458333333333336,Loss,0.0,-224.883,24.987,94,0.0,249.87,12.76595744680851,-0.19209448037655197
86,2,351.22,[ 180 -500],"[0.35714285714285715, 0.8333333333333334]",0.2976190476190476,3.36,0.1904761904761904,Win,1180.0992,864.0012,35.12200000000001,106,1180.0992,0.0,12.264150943396226,-0.44622928035074627
7,2,64.12,[-500  180],"[0.8333333333333334, 0.35714285714285715]",0.2976190476190476,3.36,0.1904761904761904,Loss,0.0,-57.708000000000006,6.412000000000001,85,0.0,64.12,8.235294117647058,-0.4709224755515196
14,5,226.16,[ 220 -105  180  300  300],"[0.3125, 0.5121951219512195, 0.35714285714285715, 0.25, 0.25]",0.0035727896341463,279.8933333333333,0.6818379790940767,Loss,0.0,-203.544,22.616,85,0.0,226.16,10.588235294117647,-0.24989176879079453
79,3,406.42,[-500  110  115],"[0.8333333333333334, 0.47619047619047616, 0.46511627906976744]",0.1845699520118124,5.418,0.7746400885935769,Win,2201.98356,1836.20556,40.642,97,2201.98356,0.0,11.34020618556701,-0.35247813746229406
7,3,257.61,[-450 -150 -200],"[0.8181818181818182, 0.6, 0.6666666666666666]",0.3272727272727272,3.055555555555556,1.084848484848485,Loss,0.0,-231.849,25.761000000000003,85,0.0,257.61,8.235294117647058,-0.4709224755515196
9,6,354.32,[-120  500  180 -400  500  300],"[0.5454545454545454, 0.16666666666666666, 0.35714285714285715, 0.8, 0.16666666666666666, 0.25]",0.001082251082251,924.0000000000002,1.285930735930736,Loss,0.0,-318.888,35.432,100,0.0,354.32,11.0,-0.17908015056167195
48,4,375.42,[ 105 -120 -500  110],"[0.4878048780487805, 0.5454545454545454, 0.8333333333333334, 0.47619047619047616]",0.1055854714391299,9.471000000000002,1.3427832330271356,Loss,0.0,-337.87800000000004,37.542,98,0.0,375.42,10.204081632653061,-0.09281213451288647
72,4,134.2,[-105  300  500  100],"[0.5121951219512195, 0.25, 0.16666666666666666, 0.5]",0.010670731707317,93.71428571428572,0.428861788617886,Loss,0.0,-120.78,13.42,100,0.0,134.2,11.0,-0.3136379325723106
59,6,439.09,[400 500 110 300 220 105],"[0.2, 0.16666666666666666, 0.47619047619047616, 0.25, 0.3125, 0.4878048780487805]",0.0006049167634533,1653.12,0.8931620209059234,Loss,0.0,-395.181,43.909,111,0.0,439.09,9.90990990990991,-0.5605546121559092
87,4,235.31,[ 115 -150  300  115],"[0.46511627906976744, 0.6, 0.25, 0.46511627906976744]",0.0324499729583558,30.816666666666663,0.7802325581395348,Loss,0.0,-211.779,23.531,121,0.0,235.31,13.223140495867769,0.38038543278658093
93,2,112.99,[100 105],"[0.5, 0.4878048780487805]",0.2439024390243902,4.1000000000000005,-0.0121951219512195,Win,463.259,361.568,11.299,107,463.259,0.0,14.018691588785046,0.2637989466961906
82,2,434.05,[400 400],"[0.2, 0.2]",0.04,25.0,-0.6,Loss,0.0,-390.645,43.405,110,0.0,434.05,11.818181818181818,0.5930965269385533
95,5,214.73,[220 220 220 220 500],"[0.3125, 0.3125, 0.3125, 0.3125, 0.16666666666666666]",0.0015894571940104,629.1456000000001,0.4166666666666667,Loss,0.0,-193.257,21.473,85,0.0,214.73,16.470588235294116,-0.07459107655627617
94,5,377.65,[ 400 -500  500  110 -120],"[0.2, 0.8333333333333334, 0.16666666666666666, 0.47619047619047616, 0.5454545454545454]",0.0072150072150072,138.6,1.221645021645022,Loss,0.0,-339.885,37.765,91,0.0,377.65,13.186813186813188,0.8853848467182275
39,6,278.54,[-500  400  115  115 -120  105],"[0.8333333333333334, 0.2, 0.46511627906976744, 0.46511627906976744, 0.5454545454545454, 0.4878048780487805]",0.009593487940386,104.237375,1.9968253149761943,Loss,0.0,-250.686,27.854000000000003,105,0.0,278.54,15.238095238095239,-0.3214838558405976
99,6,197.12,[-450 -500 -200 -120  110  110],"[0.8181818181818182, 0.8333333333333334, 0.6666666666666666, 0.5454545454545454, 0.47619047619047616, 0.47619047619047616]",0.0562208354416146,17.787000000000003,2.8160173160173163,Loss,0.0,-177.40800000000002,19.712000000000003,115,0.0,197.12,8.695652173913043,-0.3398665666300326
18,6,406.84,[-105 -120 -120 -500 -150 -450],"[0.5121951219512195, 0.5454545454545454, 0.5454545454545454, 0.8333333333333334, 0.6, 0.8181818181818182]",0.0623408037235894,16.040858318636097,2.8546193643754623,Loss,0.0,-366.156,40.684,101,0.0,406.84,15.841584158415841,1.4945956476709779
59,2,296.39,[115 300],"[0.46511627906976744, 0.25]",0.1162790697674418,8.6,-0.2848837209302326,Loss,0.0,-266.751,29.639,111,0.0,296.39,9.90990990990991,-0.5605546121559092
17,4,201.38,[500 180 100 115],"[0.16666666666666666, 0.35714285714285715, 0.5, 0.46511627906976744]",0.0138427464008859,72.24000000000001,0.4889258028792911,Loss,0.0,-181.242,20.138,126,0.0,201.38,9.523809523809524,-0.3183174144514255
14,6,63.7,[ 100  100  105  105  220 -120],"[0.5, 0.5, 0.4878048780487805, 0.4878048780487805, 0.3125, 0.5454545454545454]",0.0101400681412579,98.6186666666667,1.8335643015521064,Loss,0.0,-57.33,6.370000000000001,85,0.0,63.7,10.588235294117647,-0.24989176879079453
31,6,448.77,[-200 -200 -120 -120 -105 -500],"[0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.5454545454545454, 0.5121951219512195, 0.8333333333333334]",0.0564402338238258,17.717857142857145,2.769770879526977,Loss,0.0,-403.893,44.877,78,0.0,448.77,11.538461538461538,-0.20710176106276526
24,2,27.38,[-400 -500],"[0.8, 0.8333333333333334]",0.6666666666666667,1.4999999999999998,0.6333333333333333,Win,41.06999999999999,16.427999999999994,2.738,95,41.06999999999999,0.0,14.736842105263156,0.19218692052791075
99,2,432.96,[ 220 -500],"[0.3125, 0.8333333333333334]",0.2604166666666667,3.84,0.1458333333333334,Loss,0.0,-389.664,43.296,115,0.0,432.96,8.695652173913043,-0.3398665666300326
60,2,186.38,[110 300],"[0.47619047619047616, 0.25]",0.119047619047619,8.4,-0.2738095238095238,Win,1565.592,1397.85,18.638,109,1565.592,0.0,8.256880733944955,-0.6071510710414525
45,4,323.28,[-200 -450 -105 -450],"[0.6666666666666666, 0.8181818181818182, 0.5121951219512195, 0.8181818181818182]",0.2285829469864946,4.374779541446208,1.8152254249815227,Loss,0.0,-290.952,32.328,102,0.0,323.28,5.88235294117647,-0.5521183579067995
98,6,461.88,[ 100  180  115  100 -400  105],"[0.5, 0.35714285714285715, 0.46511627906976744, 0.5, 0.8, 0.4878048780487805]",0.0162061421278664,61.70499999999999,2.1100640142614053,Loss,0.0,-415.692,46.188,116,0.0,461.88,12.068965517241379,0.7026838996047179
3,3,84.34,[-450 -450 -120],"[0.8181818181818182, 0.8181818181818182, 0.5454545454545454]",0.3651389932381668,2.738683127572016,1.1818181818181817,Win,230.98053497942385,155.07453497942385,8.434000000000001,99,230.98053497942385,0.0,16.161616161616163,-0.10915543410570538
37,3,287.81,[-200 -200 -400],"[0.6666666666666666, 0.6666666666666666, 0.8]",0.3555555555555555,2.8125,1.1333333333333333,Win,809.465625,550.436625,28.781,87,809.465625,0.0,6.896551724137931,0.20713452823507122
43,6,384.57,[ 500 -500 -120  180  100  300],"[0.16666666666666666, 0.8333333333333334, 0.5454545454545454, 0.35714285714285715, 0.5, 0.25]",0.0033820346320346,295.68,1.6525974025974026,Loss,0.0,-346.113,38.457,90,0.0,384.57,5.555555555555555,-0.4823568376963995
40,6,381.22,[105 220 100 180 220 400],"[0.4878048780487805, 0.3125, 0.5, 0.35714285714285715, 0.3125, 0.2]",0.0017013283972125,587.7760000000001,1.169947735191638,Loss,0.0,-343.098,38.12200000000001,100,0.0,381.22,13.0,-0.4973715211898965
90,6,267.56,[-450 -200 -400 -150 -400 -200],"[0.8181818181818182, 0.6666666666666666, 0.8, 0.6, 0.8, 0.6666666666666666]",0.1396363636363636,7.161458333333335,3.3515151515151524,Loss,0.0,-240.804,26.756,115,0.0,267.56,11.304347826086957,-0.31493516795934523
55,6,316.12,[-150 -400  105  105  180  400],"[0.6, 0.8, 0.4878048780487805, 0.4878048780487805, 0.35714285714285715, 0.2]",0.0081584091102235,122.57291666666669,1.9327526132404185,Loss,0.0,-284.508,31.612,99,0.0,316.12,6.0606060606060606,-0.04461200837325897
87,4,381.19,[ 100  220 -150 -150],"[0.5, 0.3125, 0.6, 0.6]",0.0562499999999999,17.77777777777778,1.0125000000000002,Loss,0.0,-343.071,38.119,121,0.0,381.19,13.223140495867769,0.38038543278658093
