User_ID,Num_Bets,Bet_Amount,Date,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Outcomes,Commission,Effective_Bet_Amount,Payout,Profit,Net_Profit
100,6,400.82,2024-05-14 9:54:14,[ 150 -200  115  105  105 -120],"[0.4, 0.6666666666666666, 0.46511627906976744, 0.4878048780487805, 0.4878048780487805, 0.5454545454545454]",0.01609834074,62.11820313,2.052847247,"['Loss', 'Win', 'Win', 'Win', 'Loss', 'Loss']",40.082,360.738,0,-400.82,360.738
51,2,566.78,2024-01-08 11:00:40,[180 100],"[0.35714285714285715, 0.5]",0.1785714286,5.6,-0.1428571429,"['Loss', 'Loss']",56.678,510.102,0,-566.78,510.102
9,4,326.07,2024-04-09 23:57:22,[ 115 -110 -250  150],"[0.46511627906976744, 0.5238095238095238, 0.7142857142857143, 0.4]",0.06960923904,14.36590909,1.103211517,"['Win', 'Loss', 'Loss', 'Win']",32.607,293.463,0,-326.07,293.463
79,5,944.28,2024-08-08 11:18:39,[-250  200 -200  180 -200],"[0.7142857142857143, 0.3333333333333333, 0.6666666666666666, 0.35714285714285715, 0.6666666666666666]",0.03779289494,26.46,1.738095238,"['Win', 'Loss', 'Loss', 'Win', 'Win']",94.428,849.852,254.9556,-689.3244,-349.3836
98,2,606.89,2024-08-22 3:27:52,[110 110],"[0.47619047619047616, 0.47619047619047616]",0.2267573696,4.41,-0.04761904762,"['Loss', 'Win']",60.689,546.201,0,-606.89,546.201
26,5,667.22,2024-09-11 10:27:54,[ 150 -250 -200 -200  115],"[0.4, 0.7142857142857143, 0.6666666666666666, 0.6666666666666666, 0.46511627906976744]",0.05906238464,16.93125,1.912735327,"['Loss', 'Win', 'Win', 'Loss', 'Win']",66.722,600.498,180.1494,-487.0706,-246.8714
61,6,957.91,2024-03-17 13:52:53,[-250  105 -350 -350 -150 -120],"[0.7142857142857143, 0.4878048780487805, 0.7777777777777778, 0.7777777777777778, 0.6, 0.5454545454545454]",0.06898250801,14.49642857,2.903100693,"['Win', 'Loss', 'Win', 'Win', 'Win', 'Win']",95.791,862.119,1724.238,766.328,-1820.029
43,3,843.12,2024-01-08 1:01:22,[-120  180  110],"[0.5454545454545454, 0.35714285714285715, 0.47619047619047616]",0.09276437848,10.78,0.3787878788,"['Win', 'Loss', 'Loss']",84.312,758.808,0,-843.12,758.808
63,4,568.71,2024-02-14 1:02:27,[115 200 100 105],"[0.46511627906976744, 0.3333333333333333, 0.5, 0.4878048780487805]",0.03781433163,26.445,0.7862544905,"['Win', 'Win', 'Loss', 'Win']",56.871,511.839,511.839,-56.871,-568.71
79,4,144.37,2024-09-08 10:09:20,[-350  100  200  115],"[0.7777777777777778, 0.5, 0.3333333333333333, 0.46511627906976744]",0.06029285099,16.58571429,1.07622739,"['Win', 'Win', 'Loss', 'Win']",14.437,129.933,129.933,-14.437,-144.37
6,3,675.52,2024-06-14 17:41:36,[105 115 100],"[0.4878048780487805, 0.46511627906976744, 0.5]",0.1134429949,8.815,0.4529211571,"['Loss', 'Win', 'Win']",67.552,607.968,668.7648,-6.7552,-736.3168
90,4,904.56,2024-01-02 13:07:24,[-120  105 -350 -250],"[0.5454545454545454, 0.4878048780487805, 0.7777777777777778, 0.7142857142857143]",0.14781966,6.765,1.525322916,"['Win', 'Loss', 'Win', 'Win']",90.456,814.104,814.104,-90.456,-904.56
42,4,976.33,2024-08-08 17:13:09,[-110  110  180 -120],"[0.5238095238095238, 0.47619047619047616, 0.35714285714285715, 0.5454545454545454]",0.04859086492,20.58,0.9025974026,"['Loss', 'Loss', 'Loss', 'Loss']",97.633,878.697,0,-976.33,878.697
58,6,118.6,2024-09-10 17:30:55,[ 150  115 -150 -150 -200 -250],"[0.4, 0.46511627906976744, 0.6, 0.6, 0.6666666666666666, 0.7142857142857143]",0.03189368771,31.35416667,2.44606866,"['Loss', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",11.86,106.74,0,-118.6,106.74
33,5,112.17,2024-04-08 14:12:37,[150 115 150 105 200],"[0.4, 0.46511627906976744, 0.4, 0.4878048780487805, 0.3333333333333333]",0.01210058612,82.640625,1.08625449,"['Loss', 'Loss', 'Loss', 'Loss', 'Win']",11.217,100.953,0,-112.17,100.953
39,2,121.79,2024-11-08 9:01:22,[-200 -200],"[0.6666666666666666, 0.6666666666666666]",0.4444444444,2.25,0.3333333333,"['Win', 'Loss']",12.179,109.611,0,-121.79,109.611
26,6,408.4,2024-09-14 16:15:46,[ 110 -250  100  180 -250  180],"[0.47619047619047616, 0.7142857142857143, 0.5, 0.35714285714285715, 0.7142857142857143, 0.35714285714285715]",0.01549453601,64.53888,2.119047619,"['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",40.84,367.56,147.024,-261.376,-187.864
68,6,549.75,2024-02-04 10:03:06,[ 180  100 -120  180 -150 -200],"[0.35714285714285715, 0.5, 0.5454545454545454, 0.35714285714285715, 0.6, 0.6666666666666666]",0.01391465677,71.86666667,2.026406926,"['Win', 'Loss', 'Win', 'Win', 'Win', 'Win']",54.975,494.775,989.55,439.8,-1044.525
6,4,485.84,2024-04-12 5:35:21,[-110  150 -350 -350],"[0.5238095238095238, 0.4, 0.7777777777777778, 0.7777777777777778]",0.1267489712,7.88961039,1.479365079,"['Win', 'Win', 'Win', 'Win']",48.584,437.256,1749.024,1263.184,-1797.608
33,4,298.65,2024-02-08 11:33:18,[200 100 150 105],"[0.3333333333333333, 0.5, 0.4, 0.4878048780487805]",0.0325203252,30.75,0.7211382114,"['Loss', 'Loss', 'Win', 'Win']",29.865,268.785,0,-298.65,268.785
98,2,637.01,2024-05-09 16:42:30,[-250  115],"[0.7142857142857143, 0.46511627906976744]",0.3322259136,3.01,0.1794019934,"['Loss', 'Win']",63.701,573.309,0,-637.01,573.309
50,4,652.76,2024-05-15 3:27:05,[100 100 115 180],"[0.5, 0.5, 0.46511627906976744, 0.35714285714285715]",0.0415282392,24.08,0.8222591362,"['Loss', 'Win', 'Loss', 'Win']",65.276,587.484,0,-652.76,587.484
43,5,178.64,2024-07-01 10:04:27,[-120 -150 -150 -110  100],"[0.5454545454545454, 0.6, 0.6, 0.5238095238095238, 0.5]",0.05142857143,19.44444444,1.769264069,"['Win', 'Win', 'Loss', 'Loss', 'Win']",17.864,160.776,48.2328,-130.4072,-66.0968
97,4,996.19,2024-10-11 5:31:15,[-350  200  200  100],"[0.7777777777777778, 0.3333333333333333, 0.3333333333333333, 0.5]",0.04320987654,23.14285714,0.9444444444,"['Win', 'Loss', 'Loss', 'Win']",99.619,896.571,0,-996.19,896.571
40,3,713.76,2024-05-10 14:27:01,[150 115 200],"[0.4, 0.46511627906976744, 0.3333333333333333]",0.06201550388,16.125,0.1984496124,"['Win', 'Loss', 'Loss']",71.376,642.384,0,-713.76,642.384
22,2,376.81,2024-11-20 3:04:31,[-350  105],"[0.7777777777777778, 0.4878048780487805]",0.379403794,2.635714286,0.2655826558,"['Win', 'Loss']",37.681,339.129,0,-376.81,339.129
83,5,364.63,2024-08-29 3:04:52,[ 115 -120  115 -350 -120],"[0.46511627906976744, 0.5454545454545454, 0.46511627906976744, 0.7777777777777778, 0.5454545454545454]",0.05006056434,19.97580357,1.798919427,"['Win', 'Win', 'Loss', 'Win', 'Loss']",36.463,328.167,98.4501,-266.1799,-134.9131
76,4,531.48,2024-06-04 19:29:08,[-110  105 -110  110],"[0.5238095238095238, 0.4878048780487805, 0.5238095238095238, 0.47619047619047616]",0.0637343594,15.69012397,1.011614402,"['Loss', 'Win', 'Loss', 'Win']",53.148,478.332,0,-531.48,478.332
15,5,858,2024-10-04 19:12:34,[-120 -200 -150  150  105],"[0.5454545454545454, 0.6666666666666666, 0.6, 0.4, 0.4878048780487805]",0.04257206208,23.48958333,1.69992609,"['Win', 'Loss', 'Win', 'Loss', 'Loss']",85.8,772.2,0,-858,772.2
8,6,687.77,2024-09-30 23:16:17,[ 115  105  200  200 -110  100],"[0.46511627906976744, 0.4878048780487805, 0.3333333333333333, 0.3333333333333333, 0.5238095238095238, 0.5]",0.006602502348,151.4577273,1.643397348,"['Win', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",68.777,618.993,0,-687.77,618.993
86,5,944.07,2024-11-21 12:15:39,[-110 -350 -150 -250 -200],"[0.5238095238095238, 0.7777777777777778, 0.6, 0.7142857142857143, 0.6666666666666666]",0.1164021164,8.590909091,2.282539683,"['Win', 'Win', 'Win', 'Win', 'Win']",94.407,849.663,8496.63,7552.56,-8591.037
28,5,962.4,2024-01-31 4:28:28,[105 180 115 115 200],"[0.4878048780487805, 0.35714285714285715, 0.46511627906976744, 0.46511627906976744, 0.3333333333333333]",0.01256290087,79.59945,1.108513627,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",96.24,866.16,0,-962.4,866.16
60,4,111.02,2024-02-26 18:44:30,[-150 -250  150  105],"[0.6, 0.7142857142857143, 0.4, 0.4878048780487805]",0.08362369338,11.95833333,1.202090592,"['Win', 'Win', 'Loss', 'Win']",11.102,99.918,99.918,-11.102,-111.02
27,6,403.8,2024-07-05 14:46:47,[ 100 -110  105  105  110 -110],"[0.5, 0.5238095238095238, 0.4878048780487805, 0.4878048780487805, 0.47619047619047616, 0.5238095238095238]",0.01554496571,64.32950826,1.99941928,"['Win', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",40.38,363.42,0,-403.8,363.42
64,3,846.05,2024-04-21 9:21:03,[ 150  180 -200],"[0.4, 0.35714285714285715, 0.6666666666666666]",0.09523809524,10.5,0.4238095238,"['Win', 'Loss', 'Win']",84.605,761.445,837.5895,-8.4605,-922.1945
70,4,49.81,2024-04-20 4:27:12,[ 110  115  150 -200],"[0.47619047619047616, 0.46511627906976744, 0.4, 0.6666666666666666]",0.05906238464,16.93125,1.007973422,"['Loss', 'Loss', 'Win', 'Loss']",4.981,44.829,0,-49.81,44.829
63,4,630.97,2024-10-09 12:52:13,[ 150 -150 -110  115],"[0.4, 0.6, 0.5238095238095238, 0.46511627906976744]",0.0584717608,17.10227273,0.9889258029,"['Loss', 'Win', 'Win', 'Loss']",63.097,567.873,0,-630.97,567.873
93,2,80.78,2024-07-10 23:03:43,[110 100],"[0.47619047619047616, 0.5]",0.2380952381,4.2,-0.02380952381,"['Loss', 'Win']",8.078,72.702,0,-80.78,72.702
44,2,409.52,2024-10-24 8:08:03,[-350 -350],"[0.7777777777777778, 0.7777777777777778]",0.6049382716,1.653061224,0.5555555556,"['Win', 'Win']",40.952,368.568,921.42,511.9,-962.372
92,6,906.78,2024-11-11 23:21:26,[ 105  110  110 -200  150 -250],"[0.4878048780487805, 0.47619047619047616, 0.47619047619047616, 0.6666666666666666, 0.4, 0.7142857142857143]",0.02106920972,47.462625,2.221138211,"['Loss', 'Win', 'Loss', 'Loss', 'Loss', 'Win']",90.678,816.102,0,-906.78,816.102
28,6,967.03,2024-01-31 16:16:38,[-120 -110 -150  105  180  100],"[0.5454545454545454, 0.5238095238095238, 0.6, 0.4878048780487805, 0.35714285714285715, 0.5]",0.01493280239,66.96666667,2.014211804,"['Win', 'Loss', 'Loss', 'Win', 'Loss', 'Win']",96.703,870.327,0,-967.03,870.327
40,4,19.56,2024-04-19 13:05:34,[ 105  110 -150  110],"[0.4878048780487805, 0.47619047619047616, 0.6, 0.47619047619047616]",0.06636801062,15.0675,1.04018583,"['Win', 'Loss', 'Win', 'Loss']",1.956,17.604,0,-19.56,17.604
50,6,58.14,2024-04-21 9:08:50,[-120 -200 -350 -120  100 -200],"[0.5454545454545454, 0.6666666666666666, 0.7777777777777778, 0.5454545454545454, 0.5, 0.6666666666666666]",0.05142332415,19.44642857,2.702020202,"['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Win']",5.814,52.326,0,-58.14,52.326
71,2,470.22,2024-02-13 4:31:33,[115 100],"[0.46511627906976744, 0.5]",0.2325581395,4.3,-0.03488372093,"['Win', 'Win']",47.022,423.198,1057.995,587.775,-1105.017
54,6,754.15,2024-10-30 21:29:47,[ 180  100  150 -200 -110 -150],"[0.35714285714285715, 0.5, 0.4, 0.6666666666666666, 0.5238095238095238, 0.6]",0.01496598639,66.81818182,2.047619048,"['Win', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",75.415,678.735,0,-754.15,678.735
8,2,506.25,2024-04-28 1:43:24,[180 110],"[0.35714285714285715, 0.47619047619047616]",0.1700680272,5.88,-0.1666666667,"['Win', 'Win']",50.625,455.625,1139.0625,632.8125,-1189.6875
99,6,629.39,2024-05-07 13:51:06,[-250  115 -150  105 -200  180],"[0.7142857142857143, 0.46511627906976744, 0.6, 0.4878048780487805, 0.6666666666666666, 0.35714285714285715]",0.02315163161,43.1935,2.291016395,"['Win', 'Loss', 'Win', 'Win', 'Win', 'Win']",62.939,566.451,1132.902,503.512,-1195.841
78,2,59.1,2024-04-25 4:41:49,[100 105],"[0.5, 0.4878048780487805]",0.243902439,4.1,-0.01219512195,"['Win', 'Loss']",5.91,53.19,0,-59.1,53.19
80,5,755.62,2024-06-23 6:14:02,[ 180  105 -200  180 -120],"[0.35714285714285715, 0.4878048780487805, 0.6666666666666666, 0.35714285714285715, 0.5454545454545454]",0.02262545817,44.198,1.414211804,"['Loss', 'Win', 'Win', 'Loss', 'Loss']",75.562,680.058,0,-755.62,680.058
15,5,134.34,2024-01-15 2:30:45,[-110  180  150  105  115],"[0.5238095238095238, 0.35714285714285715, 0.4, 0.4878048780487805, 0.46511627906976744]",0.01697786318,58.90022727,1.233873538,"['Win', 'Loss', 'Win', 'Loss', 'Loss']",13.434,120.906,0,-134.34,120.906
76,2,744.64,2024-04-01 6:47:03,[115 150],"[0.46511627906976744, 0.4]",0.1860465116,5.375,-0.1348837209,"['Loss', 'Loss']",74.464,670.176,0,-744.64,670.176
67,3,60.71,2024-03-17 5:19:22,[ 105  200 -120],"[0.4878048780487805, 0.3333333333333333, 0.5454545454545454]",0.08869179601,11.275,0.3665927568,"['Win', 'Loss', 'Loss']",6.071,54.639,0,-60.71,54.639
84,6,288.91,2024-06-22 5:23:20,[ 180  105 -350  110  200 -350],"[0.35714285714285715, 0.4878048780487805, 0.7777777777777778, 0.47619047619047616, 0.3333333333333333, 0.7777777777777778]",0.01672856235,59.778,2.2100271,"['Win', 'Win', 'Win', 'Win', 'Loss', 'Win']",28.891,260.019,520.038,231.128,-548.929
25,3,751.45,2024-09-15 17:29:31,[180 100 180],"[0.35714285714285715, 0.5, 0.35714285714285715]",0.0637755102,15.68,0.2142857143,"['Loss', 'Loss', 'Win']",75.145,676.305,0,-751.45,676.305
32,6,547.77,2024-07-28 11:25:35,[ 150  105  100 -200  150  100],"[0.4, 0.4878048780487805, 0.5, 0.6666666666666666, 0.4, 0.5]",0.01300813008,76.875,1.954471545,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",54.777,492.993,0,-547.77,492.993
70,6,902.58,2024-06-16 1:38:28,[ 180 -150  200  110  115  105],"[0.35714285714285715, 0.6, 0.3333333333333333, 0.47619047619047616, 0.46511627906976744, 0.4878048780487805]",0.007717210537,129.5805,1.719587824,"['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",90.258,812.322,324.9288,-577.6512,-415.1868
10,3,343.12,2024-04-16 17:29:38,[110 200 115],"[0.47619047619047616, 0.3333333333333333, 0.46511627906976744]",0.0738279808,13.545,0.2746400886,"['Loss', 'Win', 'Win']",34.312,308.808,339.6888,-3.4312,-374.0008
91,2,623.01,2024-08-11 14:05:02,[150 115],"[0.4, 0.46511627906976744]",0.1860465116,5.375,-0.1348837209,"['Win', 'Win']",62.301,560.709,1401.7725,778.7625,-1464.0735
98,5,902.17,2024-09-09 20:52:39,[-110  115  150 -120  110],"[0.5238095238095238, 0.46511627906976744, 0.4, 0.5454545454545454, 0.47619047619047616]",0.02531245056,39.50625,1.410570825,"['Win', 'Loss', 'Loss', 'Win', 'Win']",90.217,811.953,243.5859,-658.5841,-333.8029
73,4,380.19,2024-07-01 21:34:44,[ 200 -120  200 -350],"[0.3333333333333333, 0.5454545454545454, 0.3333333333333333, 0.7777777777777778]",0.04713804714,21.21428571,0.9898989899,"['Loss', 'Loss', 'Loss', 'Loss']",38.019,342.171,0,-380.19,342.171
48,4,539.76,2024-04-16 20:32:41,[-350  200  180  115],"[0.7777777777777778, 0.3333333333333333, 0.35714285714285715, 0.46511627906976744]",0.04306632214,23.22,0.9333702473,"['Win', 'Loss', 'Loss', 'Loss']",53.976,485.784,0,-539.76,485.784
71,4,349.62,2024-06-10 14:24:59,[ 115 -110  105  105],"[0.46511627906976744, 0.5238095238095238, 0.4878048780487805, 0.4878048780487805]",0.05797319135,17.24935227,0.964535559,"['Loss', 'Loss', 'Loss', 'Win']",34.962,314.658,0,-349.62,314.658
68,3,772.28,2024-01-22 22:38:26,[ 105  100 -200],"[0.4878048780487805, 0.5, 0.6666666666666666]",0.162601626,6.15,0.6544715447,"['Win', 'Win', 'Loss']",77.228,695.052,764.5572,-7.7228,-841.7852
10,6,945.28,2024-05-12 18:38:04,[ 110  105 -120  100  105  115],"[0.47619047619047616, 0.4878048780487805, 0.5454545454545454, 0.5, 0.4878048780487805, 0.46511627906976744]",0.01437351852,69.5723875,1.962371057,"['Loss', 'Loss', 'Win', 'Win', 'Win', 'Win']",94.528,850.752,340.3008,-604.9792,-434.8288
65,4,424.83,2024-08-31 20:10:43,[110 200 115 105],"[0.47619047619047616, 0.3333333333333333, 0.46511627906976744, 0.4878048780487805]",0.03601364917,27.76725,0.7624449666,"['Loss', 'Loss', 'Win', 'Win']",42.483,382.347,0,-424.83,382.347
63,3,457.23,2024-01-03 14:47:38,[200 200 115],"[0.3333333333333333, 0.3333333333333333, 0.46511627906976744]",0.05167958656,19.35,0.1317829457,"['Win', 'Win', 'Loss']",45.723,411.507,452.6577,-4.5723,-498.3807
16,5,513.67,2024-10-19 23:11:08,[-200 -110 -120 -150 -200],"[0.6666666666666666, 0.5238095238095238, 0.5454545454545454, 0.6, 0.6666666666666666]",0.07619047619,13.125,2.002597403,"['Loss', 'Win', 'Loss', 'Win', 'Win']",51.367,462.303,138.6909,-374.9791,-190.0579
1,5,746.79,2024-12-06 15:11:31,[ 110  105 -150 -350  110],"[0.47619047619047616, 0.4878048780487805, 0.6, 0.7777777777777778, 0.47619047619047616]",0.05161956381,19.3725,1.817963608,"['Win', 'Win', 'Win', 'Loss', 'Win']",74.679,672.111,1008.1665,261.3765,-1082.8455
64,4,669.68,2024-03-27 14:14:35,[ 100 -250  105 -350],"[0.5, 0.7142857142857143, 0.4878048780487805, 0.7777777777777778]",0.135501355,7.38,1.47986837,"['Win', 'Win', 'Loss', 'Win']",66.968,602.712,602.712,-66.968,-669.68
67,4,942.33,2024-01-28 1:55:10,[110 200 100 200],"[0.47619047619047616, 0.3333333333333333, 0.5, 0.3333333333333333]",0.02645502646,37.8,0.6428571429,"['Loss', 'Loss', 'Win', 'Loss']",94.233,848.097,0,-942.33,848.097
12,3,170.05,2024-01-15 16:55:31,[ 150 -150 -110],"[0.4, 0.6, 0.5238095238095238]",0.1257142857,7.954545455,0.5238095238,"['Loss', 'Loss', 'Win']",17.005,153.045,0,-170.05,153.045
95,3,121.85,2024-07-01 19:57:24,[150 200 200],"[0.4, 0.3333333333333333, 0.3333333333333333]",0.04444444444,22.5,0.06666666667,"['Win', 'Win', 'Loss']",12.185,109.665,120.6315,-1.2185,-132.8165
53,3,764.36,2024-07-31 18:00:42,[-200 -200  115],"[0.6666666666666666, 0.6666666666666666, 0.46511627906976744]",0.2067183463,4.8375,0.7984496124,"['Win', 'Loss', 'Win']",76.436,687.924,756.7164,-7.6436,-833.1524
80,5,243.71,2024-10-03 19:40:46,[-120  105 -120  115 -120],"[0.5454545454545454, 0.4878048780487805, 0.5454545454545454, 0.46511627906976744, 0.5454545454545454]",0.03681996529,27.15917824,1.589284793,"['Win', 'Win', 'Loss', 'Loss', 'Win']",24.371,219.339,65.8017,-177.9083,-90.1727
12,4,591.71,2024-06-20 9:05:38,[-250  115  105  105],"[0.7142857142857143, 0.46511627906976744, 0.4878048780487805, 0.4878048780487805]",0.07905435184,12.649525,1.155011749,"['Win', 'Win', 'Loss', 'Win']",59.171,532.539,532.539,-59.171,-591.71
57,4,530.91,2024-02-17 5:30:53,[200 110 200 110],"[0.3333333333333333, 0.47619047619047616, 0.3333333333333333, 0.47619047619047616]",0.02519526329,39.69,0.619047619,"['Loss', 'Loss', 'Loss', 'Win']",53.091,477.819,0,-530.91,477.819
63,6,910.03,2024-05-29 6:29:17,[ 150 -120  115 -350  105 -200],"[0.4, 0.5454545454545454, 0.46511627906976744, 0.7777777777777778, 0.4878048780487805, 0.6666666666666666]",0.02566790996,38.95915179,2.342820147,"['Loss', 'Win', 'Loss', 'Win', 'Win', 'Loss']",91.003,819.027,0,-910.03,819.027
88,5,887.41,2024-10-29 17:47:32,[-120 -200  115 -250 -110],"[0.5454545454545454, 0.6666666666666666, 0.46511627906976744, 0.7142857142857143, 0.5238095238095238]",0.0632811264,15.8025,1.915332729,"['Loss', 'Loss', 'Loss', 'Win', 'Loss']",88.741,798.669,0,-887.41,798.669
2,4,738.73,2024-02-24 4:24:03,[-350  100  200 -200],"[0.7777777777777778, 0.5, 0.3333333333333333, 0.6666666666666666]",0.08641975309,11.57142857,1.277777778,"['Win', 'Win', 'Loss', 'Loss']",73.873,664.857,0,-738.73,664.857
4,6,626.37,2024-11-29 23:13:43,[-150  180  180 -120  100  100],"[0.6, 0.35714285714285715, 0.35714285714285715, 0.5454545454545454, 0.5, 0.5]",0.01043599258,95.82222222,1.85974026,"['Win', 'Loss', 'Win', 'Loss', 'Loss', 'Loss']",62.637,563.733,0,-626.37,563.733
53,5,891.07,2024-02-14 15:14:33,[-250  115 -120 -250 -110],"[0.7142857142857143, 0.46511627906976744, 0.5454545454545454, 0.7142857142857143, 0.5238095238095238]",0.06780120686,14.749,1.962951777,"['Loss', 'Loss', 'Loss', 'Loss', 'Win']",89.107,801.963,0,-891.07,801.963
19,6,441.19,2024-09-13 7:52:58,[ 150 -250 -350 -350  105  105],"[0.4, 0.7142857142857143, 0.7777777777777778, 0.7777777777777778, 0.4878048780487805, 0.4878048780487805]",0.04112778255,24.31446429,2.645451026,"['Win', 'Win', 'Loss', 'Win', 'Loss', 'Win']",44.119,397.071,158.8284,-282.3616,-202.9474
76,6,606.57,2024-07-17 12:29:29,[-200  105 -250  115  200  150],"[0.6666666666666666, 0.4878048780487805, 0.7142857142857143, 0.46511627906976744, 0.3333333333333333, 0.4]",0.01440545967,69.418125,2.067206871,"['Win', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",60.657,545.913,0,-606.57,545.913
65,2,290.67,2024-04-05 1:19:27,[ 150 -200],"[0.4, 0.6666666666666666]",0.2666666667,3.75,0.06666666667,"['Loss', 'Win']",29.067,261.603,0,-290.67,261.603
40,4,258.69,2024-01-26 9:42:01,[-110 -200 -350 -150],"[0.5238095238095238, 0.6666666666666666, 0.7777777777777778, 0.6]",0.162962963,6.136363636,1.568253968,"['Win', 'Win', 'Win', 'Loss']",25.869,232.821,232.821,-25.869,-258.69
49,3,880.85,2024-05-28 8:29:29,[-110  105  105],"[0.5238095238095238, 0.4878048780487805, 0.4878048780487805]",0.1246423614,8.022954545,0.4994192799,"['Win', 'Loss', 'Win']",88.085,792.765,872.0415,-8.8085,-960.1265
55,5,275.56,2024-05-31 22:26:59,[ 110 -120 -200 -350 -150],"[0.47619047619047616, 0.5454545454545454, 0.6666666666666666, 0.7777777777777778, 0.6]",0.08080808081,12.375,2.066089466,"['Win', 'Loss', 'Loss', 'Win', 'Loss']",27.556,248.004,0,-275.56,248.004
57,2,181.13,2024-07-10 5:46:13,[115 110],"[0.46511627906976744, 0.47619047619047616]",0.2214839424,4.515,-0.05869324474,"['Loss', 'Win']",18.113,163.017,0,-181.13,163.017
1,2,652.18,2024-05-17 9:57:01,[-200 -200],"[0.6666666666666666, 0.6666666666666666]",0.4444444444,2.25,0.3333333333,"['Win', 'Win']",65.218,586.962,1467.405,815.225,-1532.623
57,3,306.01,2024-04-01 23:45:00,[ 110  200 -350],"[0.47619047619047616, 0.3333333333333333, 0.7777777777777778]",0.1234567901,8.1,0.5873015873,"['Win', 'Loss', 'Win']",30.601,275.409,302.9499,-3.0601,-333.5509
28,6,583.02,2024-10-26 8:13:37,[ 115  115  180  150 -350  200],"[0.46511627906976744, 0.46511627906976744, 0.35714285714285715, 0.4, 0.7777777777777778, 0.3333333333333333]",0.008012339002,124.8075,1.798486526,"['Win', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",58.302,524.718,0,-583.02,524.718
14,4,19.61,2024-04-09 22:05:17,[115 105 180 105],"[0.46511627906976744, 0.4878048780487805, 0.35714285714285715, 0.4878048780487805]",0.03952717592,25.29905,0.7978688923,"['Win', 'Loss', 'Win', 'Loss']",1.961,17.649,0,-19.61,17.649
97,3,866.25,2024-04-01 22:13:32,[-350 -350 -120],"[0.7777777777777778, 0.7777777777777778, 0.5454545454545454]",0.32996633,3.030612245,1.101010101,"['Loss', 'Loss', 'Win']",86.625,779.625,0,-866.25,779.625
25,3,990.06,2024-04-30 11:41:10,[ 200 -250 -250],"[0.3333333333333333, 0.7142857142857143, 0.7142857142857143]",0.1700680272,5.88,0.7619047619,"['Win', 'Win', 'Win']",99.006,891.054,1559.3445,569.2845,-1658.3505
35,5,780.72,2024-12-13 14:27:04,[ 200  180 -120 -110  110],"[0.3333333333333333, 0.35714285714285715, 0.5454545454545454, 0.5238095238095238, 0.47619047619047616]",0.01619695497,61.74,1.235930736,"['Loss', 'Loss', 'Win', 'Win', 'Win']",78.072,702.648,210.7944,-569.9256,-288.8664
44,6,503.78,2024-07-20 6:59:41,[ 105 -350 -350 -350  115  100],"[0.4878048780487805, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.46511627906976744, 0.5]",0.05337578498,18.73508746,2.78625449,"['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",50.378,453.402,0,-503.78,453.402
62,2,616.04,2024-11-09 22:04:54,[-200  115],"[0.6666666666666666, 0.46511627906976744]",0.3100775194,3.225,0.1317829457,"['Win', 'Win']",61.604,554.436,1386.09,770.05,-1447.694
66,2,360.14,2024-12-03 2:41:27,[-120 -350],"[0.5454545454545454, 0.7777777777777778]",0.4242424242,2.357142857,0.3232323232,"['Loss', 'Win']",36.014,324.126,0,-360.14,324.126
62,2,183.5,2024-06-10 23:51:06,[-350 -250],"[0.7777777777777778, 0.7142857142857143]",0.5555555556,1.8,0.4920634921,"['Win', 'Win']",18.35,165.15,412.875,229.375,-431.225
15,4,953.74,2024-08-01 10:25:25,[ 105  105 -110  105],"[0.4878048780487805, 0.4878048780487805, 0.5238095238095238, 0.4878048780487805]",0.06080115191,16.44705682,0.987224158,"['Loss', 'Win', 'Win', 'Loss']",95.374,858.366,0,-953.74,858.366
11,4,248.74,2024-07-16 1:46:55,[-350 -120 -110 -350],"[0.7777777777777778, 0.5454545454545454, 0.5238095238095238, 0.7777777777777778]",0.1728395062,5.785714286,1.624819625,"['Win', 'Loss', 'Win', 'Win']",24.874,223.866,223.866,-24.874,-248.74
63,4,61.73,2024-11-30 8:45:28,[-120  150  180 -250],"[0.5454545454545454, 0.4, 0.35714285714285715, 0.7142857142857143]",0.05565862709,17.96666667,1.016883117,"['Loss', 'Win', 'Win', 'Win']",6.173,55.557,55.557,-6.173,-61.73
9,6,738.81,2024-04-20 0:53:32,[-250  100 -110  180 -250 -350],"[0.7142857142857143, 0.5, 0.5238095238095238, 0.35714285714285715, 0.7142857142857143, 0.7777777777777778]",0.03711802181,26.94109091,2.587301587,"['Win', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",73.881,664.929,0,-738.81,664.929
